commande_id,client_id,produit_id,quantite,date_commande,montant_total
692,23,15,94,2025-04-20,999999.0
693,126,18,93,2026-01-31,-2000.99
694,154,4,18,2026-03-21,-2000.99
695,196,23,65,2025-12-10,-2000.99
696,197,42,16,2025-12-18,0.0
697,115,4,36,2025-11-05,-2000.99
698,123,22,37,2025-07-17,0.0
699,125,33,37,2025-05-27,-2000.99
700,169,16,59,2025-05-10,999999.0
701,166,46,20,2026-03-03,999999.0
702,196,43,56,2025-06-30,999999.0
703,35,17,59,2025-10-07,0.0
704,21,42,44,2025-08-23,-2000.99
705,81,19,63,2026-03-31,-2000.99
706,152,2,86,2026-02-17,0.0
707,124,24,15,2025-04-29,999999.0
708,193,46,87,2025-09-25,0.0
709,93,48,88,2025-09-17,-2000.99
710,183,23,89,2025-09-08,0.0
711,18,29,68,2025-11-13,0.0
712,28,13,27,2026-03-24,-2000.99
713,12,31,37,2025-06-28,-2000.99
714,37,15,59,2025-12-23,999999.0
715,193,30,68,2025-07-19,0.0
716,34,28,70,2025-11-21,-2000.99
717,9,25,15,2025-07-03,999999.0
718,9,34,49,2025-06-13,-2000.99
719,6,28,68,2026-02-26,0.0
720,70,41,24,2025-06-21,999999.0
721,123,34,66,2026-02-21,-2000.99
722,127,2,45,2025-07-30,-2000.99
723,131,34,32,2025-05-01,-2000.99
724,22,38,43,2025-07-02,999999.0
725,90,23,84,2025-10-03,0.0
726,154,43,71,2025-08-22,-2000.99
727,147,13,72,2025-12-08,-2000.99
728,190,9,40,2025-09-07,999999.0
729,78,43,30,2026-03-07,0.0
730,108,39,76,2025-12-31,0.0
731,34,13,67,2025-06-27,-2000.99
732,139,13,36,2025-11-22,0.0
733,176,24,73,2025-07-02,-2000.99
734,20,6,41,2025-10-21,999999.0
735,31,8,92,2025-12-01,0.0
736,189,3,28,2025-10-15,0.0
737,23,11,70,2025-11-21,999999.0
738,169,14,28,2025-11-21,999999.0
739,163,11,38,2026-02-05,-2000.99
740,39,34,80,2026-01-06,999999.0
741,51,21,14,2026-03-02,0.0
742,98,32,88,2025-11-28,0.0
743,2,18,57,2025-05-09,999999.0
744,2,32,55,2026-02-09,-2000.99
745,170,41,61,2025-04-22,0.0
746,130,50,70,2025-09-21,-2000.99
747,10,49,38,2025-06-04,-2000.99
748,47,8,94,2025-08-17,0.0
749,74,5,78,2026-02-06,0.0
750,49,4,89,2025-08-14,999999.0
751,141,43,63,2025-07-06,0.0
752,113,28,32,2025-07-05,-2000.99
753,131,44,32,2025-12-09,0.0
754,70,20,18,2025-05-12,0.0
755,19,10,80,2025-04-25,0.0
756,12,46,21,2025-07-01,999999.0
757,86,9,88,2025-07-12,999999.0
758,10,43,20,2026-01-07,-2000.99
759,187,16,70,2025-04-16,999999.0
760,157,17,42,2025-04-10,999999.0
761,28,24,40,2025-12-22,999999.0
762,165,11,59,2025-08-25,-2000.99
763,6,32,93,2025-06-22,999999.0
764,181,18,69,2025-06-25,0.0
765,175,16,49,2025-10-04,-2000.99
766,126,1,65,2026-03-15,999999.0
767,37,34,16,2025-05-07,-2000.99
768,171,24,82,2025-10-18,-2000.99
769,148,25,15,2025-09-20,-2000.99
770,36,45,96,2025-11-09,0.0
771,63,11,59,2025-11-05,999999.0
772,195,44,27,2026-03-08,-2000.99
773,76,23,26,2026-02-21,999999.0
774,90,17,76,2025-07-26,0.0
775,110,45,65,2025-08-01,-2000.99
776,104,12,92,2025-07-09,-2000.99
777,16,33,35,2025-12-26,0.0
778,172,15,27,2025-10-31,0.0
779,138,49,53,2026-03-19,-2000.99
780,75,42,45,2026-02-14,999999.0
781,123,48,91,2025-05-11,-2000.99
782,17,30,22,2026-03-07,0.0
783,89,7,23,2026-01-07,0.0
784,1,16,49,2026-03-15,-2000.99
785,152,29,64,2025-10-18,0.0
786,41,22,31,2026-03-10,999999.0
787,153,22,46,2025-04-06,999999.0
788,51,3,45,2025-09-27,-2000.99
789,37,19,57,2025-11-25,-2000.99
790,103,22,40,2026-03-10,999999.0
791,95,38,39,2025-11-06,999999.0
792,140,15,49,2025-10-13,0.0
793,55,25,56,2025-08-28,999999.0
794,51,3,34,2025-05-22,-2000.99
795,98,9,79,2025-12-07,0.0
796,146,4,11,2026-03-28,-2000.99
797,198,34,55,2025-05-01,999999.0
798,143,28,10,2025-09-15,999999.0
799,27,11,89,2026-02-06,0.0
800,119,31,11,2025-06-18,-2000.99
801,97,10,50,2025-08-21,0.0
802,38,16,36,2025-04-20,0.0
803,119,27,17,2026-02-07,999999.0
804,196,33,25,2025-07-09,0.0
805,157,37,100,2025-05-24,999999.0
806,5,6,89,2026-02-11,-2000.99
807,185,35,78,2025-11-26,-2000.99
808,92,31,78,2025-12-18,0.0
809,159,11,49,2025-10-22,999999.0
810,75,32,50,2026-02-02,0.0
811,147,2,36,2025-08-08,999999.0
812,71,36,10,2026-03-17,-2000.99
813,36,12,80,2025-09-06,-2000.99
814,181,44,52,2025-09-24,-2000.99
815,172,7,100,2025-06-10,-2000.99
816,119,36,54,2025-12-10,-2000.99
817,121,17,55,2025-05-10,999999.0
818,76,21,25,2025-11-10,999999.0
819,87,21,22,2026-03-11,-2000.99
820,73,15,20,2025-11-01,999999.0
821,167,3,37,2025-05-31,999999.0
822,103,20,97,2025-11-15,0.0
823,101,38,30,2026-02-01,4791.013880384556
824,5,25,96,2025-04-05,999999.0
825,80,25,93,2025-06-02,-2000.99
826,62,24,93,2025-10-29,-2000.99
827,1,48,38,2025-08-15,-2000.99
828,123,24,87,2025-04-07,0.0
829,143,5,14,2025-10-14,0.0
830,21,36,44,2025-05-09,0.0
831,192,6,10,2026-03-10,999999.0
832,152,36,14,2025-09-09,999999.0
833,123,20,14,2025-12-11,999999.0
834,90,49,19,2026-01-09,0.0
835,89,6,25,2025-09-20,-2000.99
836,92,13,31,2025-06-15,999999.0
837,28,13,53,2025-04-14,0.0
838,78,17,19,2025-04-07,0.0
839,107,19,47,2025-07-14,-2000.99
840,148,35,29,2026-01-31,999999.0
841,49,34,76,2026-03-02,999999.0
842,90,37,20,2025-07-31,0.0
843,104,13,27,2026-01-23,0.0
844,41,23,69,2025-10-28,4357.9383964553945
845,14,40,35,2025-10-02,-2000.99
846,129,13,46,2025-08-27,-2000.99
847,164,9,42,2025-09-17,999999.0
848,11,7,98,2025-07-15,999999.0
849,70,21,68,2025-11-18,999999.0
850,115,13,91,2025-05-14,0.0
851,81,45,46,2025-09-22,-2000.99
852,23,4,72,2025-07-12,0.0
853,144,47,38,2025-07-14,999999.0
854,89,42,61,2026-01-03,999999.0
855,61,17,26,2025-09-07,999999.0
856,120,17,54,2025-06-12,-2000.99
857,102,33,71,2025-07-19,0.0
858,96,1,22,2025-11-03,-2000.99
859,120,35,59,2025-04-30,0.0
860,180,29,36,2025-07-03,0.0
861,150,5,30,2025-12-05,0.0
862,123,37,12,2025-09-26,-2000.99
863,149,48,34,2025-05-20,-2000.99
864,68,29,19,2025-04-26,0.0
865,118,47,20,2026-01-01,-2000.99
866,12,5,10,2025-04-11,0.0
867,76,46,21,2025-07-04,0.0
868,144,14,30,2026-03-07,0.0
869,95,14,58,2025-11-07,999999.0
870,111,17,11,2025-05-21,0.0
871,59,35,35,2026-03-10,999999.0
872,132,21,24,2025-12-18,-2000.99
873,145,22,74,2025-12-19,999999.0
874,172,18,97,2025-08-08,0.0
875,190,35,20,2025-10-24,0.0
876,182,1,63,2025-11-03,0.0
877,77,36,69,2025-11-30,-2000.99
878,106,49,10,2025-07-25,3605.5212852106297
879,155,28,72,2025-04-26,999999.0
880,81,44,33,2025-09-23,3206.973072032735
881,58,18,80,2025-12-23,-2000.99
882,196,46,40,2025-05-19,999999.0
883,138,49,11,2025-08-07,0.0
884,148,12,31,2025-07-28,-2000.99
885,80,31,35,2025-12-28,999999.0
886,199,21,44,2025-09-09,999999.0
887,135,45,27,2025-05-17,999999.0
888,46,44,59,2025-12-14,999999.0
889,77,32,20,2025-05-23,2552.1909123369796
890,43,2,76,2026-03-20,999999.0
891,144,38,78,2025-11-19,-2000.99
892,138,27,12,2025-10-25,-2000.99
893,187,18,80,2026-03-25,999999.0
894,161,7,88,2025-05-17,999999.0
895,126,49,78,2025-11-01,2696.967224039266
896,36,11,18,2025-10-11,0.0
897,47,32,29,2025-09-07,999999.0
898,56,39,73,2026-02-05,-2000.99
899,47,14,32,2026-01-15,999999.0
900,162,10,73,2025-09-16,-2000.99
901,100,46,92,2026-02-06,999999.0
902,53,24,85,2025-05-08,-2000.99
903,114,27,74,2026-02-24,-2000.99
904,101,47,10,2026-01-18,0.0
905,199,23,36,2025-08-04,0.0
906,188,26,17,2025-04-08,-2000.99
907,160,45,95,2025-09-23,0.0
908,95,8,80,2025-11-24,999999.0
909,5,19,100,2026-03-17,-2000.99
910,144,44,76,2025-08-06,-2000.99
911,115,11,93,2025-12-29,999999.0
912,177,22,13,2025-08-17,999999.0
913,36,11,54,2025-11-01,999999.0
914,83,3,95,2026-01-21,0.0
915,172,11,37,2025-08-18,-2000.99
916,36,8,83,2025-07-02,0.0
917,80,27,80,2025-07-09,-2000.99
918,54,18,100,2025-09-10,0.0
919,77,29,26,2026-02-11,0.0
920,63,17,59,2025-04-23,0.0
921,84,14,76,2025-09-08,-2000.99
922,196,3,14,2025-08-06,999999.0
923,165,3,49,2025-04-16,0.0
924,100,26,90,2025-11-29,999999.0
925,114,1,96,2025-09-01,0.0
926,101,42,66,2025-07-12,999999.0
927,107,12,43,2026-03-18,-2000.99
928,118,35,100,2025-12-06,-2000.99
929,165,46,26,2026-01-12,-2000.99
930,84,19,43,2025-05-03,-2000.99
931,154,23,81,2026-02-02,-2000.99
932,73,37,92,2025-05-04,4997.642084158085
933,57,6,68,2025-07-23,-2000.99
934,64,12,62,2025-12-16,0.0
935,3,37,26,2025-07-16,0.0
936,198,27,20,2025-11-10,0.0
937,155,27,82,2025-05-20,999999.0
938,15,3,85,2025-09-09,0.0
939,8,11,40,2025-08-28,999999.0
940,26,4,18,2025-12-08,-2000.99
941,62,1,84,2026-02-07,999999.0
942,114,45,40,2025-10-07,0.0
943,140,3,33,2025-11-28,0.0
944,191,13,71,2025-05-20,999999.0
945,167,13,35,2025-10-20,0.0
946,20,34,29,2025-11-29,0.0
947,4,11,63,2025-12-04,0.0
948,100,1,27,2026-03-19,-2000.99
949,124,37,85,2025-12-11,-2000.99
950,160,22,92,2025-12-13,0.0
951,69,2,98,2025-12-01,2711.6109234425776
952,161,24,97,2025-12-25,999999.0
953,61,40,29,2025-06-09,0.0
954,164,35,74,2026-01-11,999999.0
955,38,17,46,2025-05-31,999999.0
956,79,7,57,2025-05-22,-2000.99
957,58,11,90,2026-03-05,999999.0
958,64,32,100,2026-02-01,0.0
959,118,20,39,2025-04-05,999999.0
960,48,15,79,2025-06-26,-2000.99
961,131,26,36,2025-12-30,999999.0
962,162,23,93,2025-08-10,999999.0
963,94,7,53,2025-07-03,999999.0
964,67,5,14,2026-03-24,999999.0
965,183,4,66,2025-11-09,999999.0
966,135,47,16,2025-12-06,999999.0
967,95,50,75,2025-04-21,999999.0
968,19,11,50,2025-05-13,-2000.99
969,52,5,70,2025-12-03,-2000.99
970,96,12,65,2025-04-23,999999.0
971,124,34,75,2025-12-05,999999.0
972,104,5,66,2025-12-19,999999.0
973,48,3,44,2025-06-15,0.0
974,53,5,81,2025-07-18,999999.0
975,115,50,84,2025-09-21,999999.0
976,188,45,39,2025-04-04,-2000.99
977,70,28,50,2025-06-08,0.0
978,50,18,23,2025-12-14,0.0
979,171,32,13,2025-06-27,-2000.99
980,54,27,35,2025-09-06,0.0
981,144,40,91,2026-01-27,999999.0
982,108,17,70,2025-10-21,999999.0
983,90,26,24,2025-07-06,999999.0
984,168,46,46,2025-09-30,0.0
985,38,12,96,2026-01-09,999999.0
986,92,40,25,2025-09-21,-2000.99
987,101,36,58,2025-10-28,0.0
988,67,15,33,2026-03-20,999999.0
989,24,39,85,2025-11-14,-2000.99
990,28,38,26,2025-09-09,0.0
991,44,34,31,2025-08-20,-2000.99
992,146,18,81,2025-06-26,0.0
993,189,48,78,2025-09-01,-2000.99
994,14,15,56,2025-08-31,0.0
995,93,9,85,2025-12-11,0.0
996,19,38,24,2025-06-07,-2000.99
997,119,40,82,2025-10-20,999999.0
998,162,36,97,2025-12-21,999999.0
999,36,4,48,2025-11-01,-2000.99
1000,193,30,17,2025-06-15,-2000.99
402,108,45,13,2025-12-09,-2000.99
520,156,20,15,2025-05-05,-2000.99
296,32,48,33,2025-06-30,-2000.99
310,33,26,76,2025-05-06,0.0
86,161,21,29,2026-02-15,0.0
167,16,45,35,2025-06-23,999999.0
605,151,15,21,2025-06-07,999999.0
22,7,6,18,2025-05-23,0.0
983,90,26,24,2025-07-06,999999.0
217,23,6,13,2025-04-15,-2000.99
120,175,43,44,2025-08-06,999999.0
919,77,29,26,2026-02-11,0.0
672,148,13,86,2025-12-25,4775.448683410233
436,111,46,99,2025-07-23,-2000.99
250,28,45,77,2025-09-18,999999.0
808,92,31,78,2025-12-18,0.0
978,50,18,23,2025-12-14,0.0
446,17,33,53,2025-07-07,0.0
293,128,18,36,2025-04-06,0.0
73,177,47,56,2026-02-09,0.0
